date,station,latitude,longitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh,pressure_hpa,cloud_cover_pct
2020-07-21,STN_CENTRAL,37.8,-122.4,19.6,0.9,71.3,13.0,1015.9,66.0
2020-07-21,STN_SOUTH,34.0,-118.2,26.8,0.9,83.6,17.6,1011.9,45.0
2020-07-21,STN_INLAND,36.7,-119.8,22.4,0,51.2,2.9,1016.6,62.0
2020-07-21,STN_COASTAL,32.7,-117.2,23.3,0,70.1,19.5,1013.3,19.0
2020-07-22,STN_NORTH,48.0,-122.3,16.3,0.8,69.5,15.9,1010.3,68.0
2020-07-22,STN_CENTRAL,37.8,-122.4,25.6,0.5,82.0,18.4,1013.5,43.0
2020-07-22,STN_SOUTH,34.0,-118.2,26.7,1.0,54.1,21.9,1008.6,46.0
2020-07-22,STN_INLAND,36.7,-119.8,24.2,0,45.7,17.1,1016.3,41.0
2020-07-22,STN_COASTAL,32.7,-117.2,28.8,2.6,54.1,12.4,1015.9,65.0
2020-07-23,STN_NORTH,48.0,-122.3,17.9,3.6,79.0,7.9,1008.0,44.0
2020-07-23,STN_CENTRAL,37.8,-122.4,23.4,2.4,66.5,10.8,1022.7,75.0
2020-07-23,STN_SOUTH,34.0,-118.2,23.8,0,67.8,4.6,1010.9,51.0
2020-07-23,STN_INLAND,36.7,-119.8,24.4,0,70.1,9.6,1008.7,7.0
2020-07-23,STN_COASTAL,32.7,-117.2,26.6,0,52.2,12.0,1020.7,33.0
2020-07-24,STN_NORTH,48.0,-122.3,14.7,0,68.9,13.8,1017.6,55.0
2020-07-24,STN_CENTRAL,37.8,-122.4,22.6,0,64.6,11.7,1011.3,83.0
2020-07-24,STN_SOUTH,34.0,-118.2,23.8,0,54.6,9.0,1006.4,50.0
2020-07-24,STN_INLAND,36.7,-119.8,21.9,0,46.7,10.5,1014.1,33.0
2020-07-24,STN_COASTAL,32.7,-117.2,24.4,0,34.8,16.8,1011.9,39.0
2020-07-25,STN_NORTH,48.0,-122.3,18.1,3.6,54.8,11.0,1017.4,43.0
2020-07-25,STN_CENTRAL,37.8,-122.4,24.2,2.1,59.5,8.0,1015.8,66.0
2020-07-25,STN_SOUTH,34.0,-118.2,22.5,0,59.7,0,1016.2,30.0
2020-07-25,STN_INLAND,36.7,-119.8,20.7,0,43.9,15.2,1007.3,36.0
2020-07-25,STN_COASTAL,32.7,-117.2,29.6,0,35.4,18.4,1014.2,35.0
2020-07-26,STN_NORTH,48.0,-122.3,15.3,3.7,53.6,13.4,1005.5,89.0
2020-07-26,STN_CENTRAL,37.8,-122.4,25.0,0,37.3,8.1,1005.3,29.0
2020-07-26,STN_SOUTH,34.0,-118.2,28.4,0.8,58.7,8.2,1014.7,73.0
2020-07-26,STN_INLAND,36.7,-119.8,21.4,0,69.1,23.6,1010.3,45.0
2020-07-26,STN_COASTAL,32.7,-117.2,20.3,0,57.0,11.5,1014.1,54.0
2020-07-27,STN_NORTH,48.0,-122.3,19.9,0,46.6,15.5,1005.4,21.0
2020-07-27,STN_CENTRAL,37.8,-122.4,26.9,0,63.0,18.3,1022.3,63.0
2020-07-27,STN_SOUTH,34.0,-118.2,26.4,0,57.9,10.6,1022.3,58.0
2020-07-27,STN_INLAND,36.7,-119.8,28.0,0,55.5,25.1,1016.7,62.0
2020-07-27,STN_COASTAL,32.7,-117.2,28.3,0,53.9,19.6,1011.0,49.0
2020-07-28,STN_NORTH,48.0,-122.3,19.4,0,82.0,1.8,1008.8,0
2020-07-28,STN_CENTRAL,37.8,-122.4,19.5,4.9,49.9,12.8,1012.1,83.0
2020-07-28,STN_SOUTH,34.0,-118.2,33.4,0,79.5,12.5,1004.6,40.0
2020-07-28,STN_INLAND,36.7,-119.8,21.2,0,52.8,20.5,1010.5,8.0
2020-07-28,STN_COASTAL,32.7,-117.2,31.9,2.2,65.1,18.9,1005.8,71.0
2020-07-29,STN_NORTH,48.0,-122.3,9.8,0,59.7,16.0,1010.0,44.0
2020-07-29,STN_CENTRAL,37.8,-122.4,22.7,0.4,90.2,16.2,1005.6,64.0
2020-07-29,STN_SOUTH,34.0,-118.2,29.7,0,58.5,4.4,1002.9,78.0
2020-07-29,STN_INLAND,36.7,-119.8,23.4,0,36.5,13.9,1009.9,13.0
2020-07-29,STN_COASTAL,32.7,-117.2,28.5,2.5,69.1,19.0,1015.0,74.0
2020-07-30,STN_NORTH,48.0,-122.3,15.3,5.0,55.5,14.2,1011.9,44.0
2020-07-30,STN_CENTRAL,37.8,-122.4,23.9,0,46.1,6.1,1013.9,57.0
2020-07-30,STN_SOUTH,34.0,-118.2,28.1,0,41.4,6.3,1005.5,63.0
2020-07-30,STN_INLAND,36.7,-119.8,23.5,0,81.2,14.7,1007.7,47.0
2020-07-30,STN_COASTAL,32.7,-117.2,22.4,0,73.0,17.5,1008.6,19.0
2020-07-31,STN_NORTH,48.0,-122.3,16.0,3.1,60.3,11.9,1010.8,58.0
2020-07-31,STN_CENTRAL,37.8,-122.4,21.2,3.3,74.5,18.2,1014.9,63.0
2020-07-31,STN_SOUTH,34.0,-118.2,29.8,0,48.5,12.7,1012.9,11.0
2020-07-31,STN_INLAND,36.7,-119.8,22.2,0,69.1,17.6,1012.2,29.0
2020-07-31,STN_COASTAL,32.7,-117.2,24.5,1.3,74.4,0.3,1014.6,32.0
2020-08-01,STN_NORTH,48.0,-122.3,12.6,1.4,76.5,12.3,1009.2,76.0
2020-08-01,STN_CENTRAL,37.8,-122.4,21.2,2.1,85.6,19.4,1001.8,86.0
2020-08-01,STN_SOUTH,34.0,-118.2,22.7,0,84.5,5.6,1015.8,15.0
2020-08-01,STN_INLAND,36.7,-119.8,27.9,0.4,84.8,13.8,1018.1,55.0
2020-08-01,STN_COASTAL,32.7,-117.2,20.4,3.3,67.8,16.4,1002.9,45.0
2020-08-02,STN_NORTH,48.0,-122.3,10.9,1.1,77.0,8.9,1011.8,73.0
2020-08-02,STN_CENTRAL,37.8,-122.4,22.7,0,40.9,11.0,1015.2,35.0
2020-08-02,STN_SOUTH,34.0,-118.2,23.8,0,46.9,15.4,1014.0,62.0
2020-08-02,STN_INLAND,36.7,-119.8,20.2,2.3,50.9,9.8,1011.2,92.0
2020-08-02,STN_COASTAL,32.7,-117.2,24.2,4.1,61.9,9.0,1010.7,76.0
2020-08-03,STN_NORTH,48.0,-122.3,18.4,3.4,69.8,14.3,1017.2,47.0
2020-08-03,STN_CENTRAL,37.8,-122.4,18.4,0.3,70.8,5.8,1014.8,67.0
2020-08-03,STN_SOUTH,34.0,-118.2,24.7,0,60.8,9.4,1012.5,27.0
2020-08-03,STN_INLAND,36.7,-119.8,22.9,4.2,68.6,7.2,1004.9,77.0
2020-08-03,STN_COASTAL,32.7,-117.2,20.8,1.3,63.5,21.3,1012.6,50.0
2020-08-04,STN_NORTH,48.0,-122.3,17.1,4.0,83.2,2.7,1010.8,43.0
2020-08-04,STN_CENTRAL,37.8,-122.4,29.7,3.4,65.0,16.8,1006.8,73.0
2020-08-04,STN_SOUTH,34.0,-118.2,23.6,0,48.0,16.7,1017.4,38.0
2020-08-04,STN_INLAND,36.7,-119.8,19.7,1.0,48.9,5.5,1021.6,18.0
2020-08-04,STN_COASTAL,32.7,-117.2,27.1,0,36.3,7.7,1006.5,39.0
2020-08-05,STN_NORTH,48.0,-122.3,14.8,0,42.9,9.1,1013.8,39.0
2020-08-05,STN_CENTRAL,37.8,-122.4,19.8,0,36.6,26.8,1019.6,48.0
2020-08-05,STN_SOUTH,34.0,-118.2,28.6,0,66.9,15.0,1006.7,13.0
2020-08-05,STN_INLAND,36.7,-119.8,26.0,0,57.8,,1014.0,46.0
2020-08-05,STN_COASTAL,32.7,-117.2,24.4,0,34.5,9.4,1011.1,62.0
2020-08-06,STN_NORTH,48.0,-122.3,11.0,0,38.3,2.9,1017.5,40.0
2020-08-06,STN_CENTRAL,37.8,-122.4,19.6,0.1,81.6,9.9,1015.8,43.0
2020-08-06,STN_SOUTH,34.0,-118.2,31.3,5.0,83.7,13.7,1006.2,52.0
2020-08-06,STN_INLAND,36.7,-119.8,23.5,0,63.1,17.4,1016.9,57.0
2020-08-06,STN_COASTAL,32.7,-117.2,16.9,0,62.6,0.5,1019.3,65.0
2020-08-07,STN_NORTH,48.0,-122.3,10.4,3.6,77.6,17.6,1012.5,73.0
2020-08-07,STN_CENTRAL,37.8,-122.4,20.8,0,47.2,19.9,1003.2,31.0
2020-08-07,STN_SOUTH,34.0,-118.2,20.3,1.8,82.0,14.1,1007.0,78.0
2020-08-07,STN_INLAND,36.7,-119.8,25.4,0,88.6,18.2,1001.6,37.0
2020-08-07,STN_COASTAL,32.7,-117.2,19.7,,46.6,15.7,1007.3,51.0
2020-08-08,STN_NORTH,48.0,-122.3,14.6,1.5,75.6,12.8,1017.7,34.0
2020-08-08,STN_CENTRAL,37.8,-122.4,13.1,0,79.8,19.4,1017.4,48.0
2020-08-08,STN_SOUTH,34.0,-118.2,26.8,0,76.0,8.2,1011.1,25.0
2020-08-08,STN_INLAND,36.7,-119.8,22.1,0,71.3,7.6,1008.2,28.0
2020-08-08,STN_COASTAL,32.7,-117.2,20.4,0,56.8,17.2,1000.2,89.0
2020-08-09,STN_NORTH,48.0,-122.3,11.9,0,48.6,21.2,1015.0,59.0
2020-08-09,STN_CENTRAL,37.8,-122.4,17.2,0,58.9,11.1,1012.9,58.0
2020-08-09,STN_SOUTH,34.0,-118.2,16.5,0.3,47.7,14.7,1010.8,37.0
2020-08-09,STN_INLAND,36.7,-119.8,17.0,0,54.4,4.3,1011.7,63.0
2020-08-09,STN_COASTAL,32.7,-117.2,25.4,1.5,57.4,19.2,1009.9,71.0
2020-08-10,STN_NORTH,48.0,-122.3,13.3,1.5,63.4,2.9,1009.9,
2020-08-10,STN_CENTRAL,37.8,-122.4,28.2,0,65.5,9.9,1014.0,61.0
2020-08-10,STN_SOUTH,34.0,-118.2,22.1,0,66.6,9.1,1005.9,61.0
2020-08-10,STN_INLAND,36.7,-119.8,20.5,1.2,75.5,6.0,1007.4,51.0
2020-08-10,STN_COASTAL,32.7,-117.2,20.1,0,32.7,12.9,1011.4,52.0
2020-08-11,STN_NORTH,48.0,-122.3,10.5,0,40.3,0.3,1009.0,38.0
2020-08-11,STN_CENTRAL,37.8,-122.4,23.4,0,42.6,10.1,1016.3,27.0
2020-08-11,STN_SOUTH,34.0,-118.2,26.7,0,38.6,15.1,1009.3,48.0
2020-08-11,STN_INLAND,36.7,-119.8,25.2,0,55.6,13.6,1017.0,3.0
2020-08-11,STN_COASTAL,32.7,-117.2,20.7,0,60.3,10.4,1014.1,36.0
2020-08-12,STN_NORTH,48.0,-122.3,18.5,0,52.3,10.9,1020.8,63.0
2020-08-12,STN_CENTRAL,37.8,-122.4,23.4,0,36.5,8.4,1016.1,72.0
2020-08-12,STN_SOUTH,34.0,-118.2,24.2,0,46.6,8.7,1008.4,54.0
2020-08-12,STN_INLAND,36.7,-119.8,23.8,2.2,67.3,9.8,1014.5,77.0
2020-08-12,STN_COASTAL,32.7,-117.2,23.8,0,55.6,13.7,1012.7,79.0
2020-08-13,STN_NORTH,48.0,-122.3,11.0,0,49.9,21.8,1014.7,36.0
2020-08-13,STN_CENTRAL,37.8,-122.4,17.7,0,60.5,0,1014.5,35.0
2020-08-13,STN_SOUTH,34.0,-118.2,20.1,0,82.1,20.7,1011.3,3.0
2020-08-13,STN_INLAND,36.7,-119.8,21.4,0,49.5,6.9,1016.4,44.0
2020-08-13,STN_COASTAL,32.7,-117.2,26.7,0,54.5,15.4,1004.5,37.0
2020-08-14,STN_NORTH,48.0,-122.3,14.6,0,55.8,1.0,1014.5,40.0
2020-08-14,STN_CENTRAL,37.8,-122.4,24.1,0,42.8,15.0,1011.5,31.0
2020-08-14,STN_SOUTH,34.0,-118.2,27.5,0,56.8,13.0,1008.7,27.0
2020-08-14,STN_INLAND,36.7,-119.8,15.5,0,52.8,12.9,1008.8,16.0
2020-08-14,STN_COASTAL,32.7,-117.2,19.9,1.8,42.0,12.6,1009.9,48.0
2020-08-15,STN_NORTH,48.0,-122.3,13.6,0,47.9,13.8,1011.9,27.0
2020-08-15,STN_CENTRAL,37.8,-122.4,18.4,1.7,76.7,2.7,1008.8,53.0
2020-08-15,STN_SOUTH,34.0,-118.2,33.1,0,53.2,5.0,1014.7,34.0
2020-08-15,STN_INLAND,36.7,-119.8,21.8,2.8,52.6,19.1,1016.6,46.0
2020-08-15,STN_COASTAL,32.7,-117.2,25.0,0,57.3,6.0,1017.2,74.0
2020-08-16,STN_NORTH,48.0,-122.3,15.3,0,56.6,14.2,1017.3,
2020-08-16,STN_CENTRAL,37.8,-122.4,20.2,0,61.7,21.2,1016.6,12.0
2020-08-16,STN_SOUTH,34.0,-118.2,28.3,1.6,66.4,16.2,1005.2,77.0
2020-08-16,STN_INLAND,36.7,-119.8,18.1,0,59.2,0.9,1018.4,42.0
2020-08-16,STN_COASTAL,32.7,-117.2,23.6,0,63.8,17.4,1011.8,26.0
2020-08-17,STN_NORTH,48.0,-122.3,9.5,1.5,44.6,16.0,1009.0,99.0
2020-08-17,STN_CENTRAL,37.8,-122.4,20.9,1.1,52.4,9.9,1015.8,42.0
2020-08-17,STN_SOUTH,34.0,-118.2,23.6,2.3,72.4,8.6,1015.4,57.0
2020-08-17,STN_INLAND,36.7,-119.8,17.8,0,59.5,9.2,1006.9,65.0
2020-08-17,STN_COASTAL,32.7,-117.2,18.8,0,54.9,6.9,1009.6,30.0
2020-08-18,STN_NORTH,48.0,-122.3,14.4,1.9,65.0,10.4,1013.4,85.0
2020-08-18,STN_CENTRAL,37.8,-122.4,22.4,2.9,55.9,22.9,1006.1,57.0
2020-08-18,STN_SOUTH,34.0,-118.2,19.3,1.6,64.7,10.2,1010.4,100
2020-08-18,STN_INLAND,36.7,-119.8,25.0,0,55.2,22.3,1005.7,39.0
2020-08-18,STN_COASTAL,32.7,-117.2,20.3,1.1,44.7,12.3,1009.4,41.0
2020-08-19,STN_NORTH,48.0,-122.3,13.4,0,46.6,4.0,1011.8,40.0
2020-08-19,STN_CENTRAL,37.8,-122.4,16.4,1.7,63.0,13.3,1005.5,60.0
2020-08-19,STN_SOUTH,34.0,-118.2,23.8,0,65.0,11.7,1009.7,30.0
2020-08-19,STN_INLAND,36.7,-119.8,21.4,0,73.9,14.1,1013.6,38.0
2020-08-19,STN_COASTAL,32.7,-117.2,23.5,2.5,45.8,11.7,1010.6,68.0
2020-08-20,STN_NORTH,48.0,-122.3,12.7,0,71.2,15.7,1012.7,11.0
2020-08-20,STN_CENTRAL,37.8,-122.4,20.1,0,31.2,9.7,1013.6,59.0
2020-08-20,STN_SOUTH,34.0,-118.2,22.2,0.3,45.4,11.0,1021.2,63.0
2020-08-20,STN_INLAND,36.7,-119.8,25.6,1.1,62.5,9.8,1010.9,81.0
2020-08-20,STN_COASTAL,32.7,-117.2,23.2,0,39.7,11.8,1016.6,59.0
2020-08-21,STN_NORTH,48.0,-122.3,19.9,0.7,83.5,19.8,1003.8,49.0
2020-08-21,STN_CENTRAL,37.8,-122.4,23.5,0,62.1,0.6,1008.8,51.0
2020-08-21,STN_SOUTH,34.0,-118.2,20.8,0,49.6,11.0,1017.3,37.0
2020-08-21,STN_INLAND,36.7,-119.8,19.9,0.9,42.0,13.8,1015.9,38.0
2020-08-21,STN_COASTAL,32.7,-117.2,21.5,0,43.6,11.3,1019.3,65.0
2020-08-22,STN_NORTH,48.0,-122.3,9.0,2.3,58.2,7.0,1000.5,32.0
2020-08-22,STN_CENTRAL,37.8,-122.4,26.9,1.0,72.6,7.7,1010.9,72.0
2020-08-22,STN_SOUTH,34.0,-118.2,21.5,0,37.9,14.1,1006.9,50.0
2020-08-22,STN_INLAND,36.7,-119.8,13.3,3.1,67.6,6.5,1010.9,84.0
2020-08-22,STN_COASTAL,32.7,-117.2,21.8,0,64.6,10.8,1011.6,58.0
2020-08-23,STN_NORTH,48.0,-122.3,11.9,0,64.4,13.5,1013.7,49.0
2020-08-23,STN_CENTRAL,37.8,-122.4,18.5,0,36.1,17.8,1019.3,30.0
2020-08-23,STN_SOUTH,34.0,-118.2,23.2,0,68.6,21.7,1013.3,11.0
2020-08-23,STN_INLAND,36.7,-119.8,20.8,0,57.0,18.2,1007.2,23.0
2020-08-23,STN_COASTAL,32.7,-117.2,25.1,1.1,68.1,16.1,1010.9,100.0
2020-08-24,STN_NORTH,48.0,-122.3,14.3,4.1,58.3,15.3,1006.8,47.0
2020-08-24,STN_CENTRAL,37.8,-122.4,16.9,0,24.7,10.2,1017.3,14.0
2020-08-24,STN_SOUTH,34.0,-118.2,19.1,0,45.8,7.8,1015.8,26.0
2020-08-24,STN_INLAND,36.7,-119.8,20.6,0,52.0,12.0,1011.3,19.0
2020-08-24,STN_COASTAL,32.7,-117.2,15.6,0,72.6,3.4,999.9,76.0
2020-08-25,STN_NORTH,48.0,-122.3,11.5,0,71.4,15.7,1001.2,55.0
2020-08-25,STN_CENTRAL,37.8,-122.4,13.2,0,69.2,22.7,1017.2,8.0
2020-08-25,STN_SOUTH,34.0,-118.2,16.2,3.0,39.9,4.8,1014.0,40.0
2020-08-25,STN_INLAND,36.7,-119.8,21.1,0,55.0,10.7,1011.3,44.0
2020-08-25,STN_COASTAL,32.7,-117.2,14.8,2.1,72.6,12.9,1014.6,76.0
2020-08-26,STN_NORTH,48.0,-122.3,12.5,2.4,63.2,12.4,1016.1,67.0
2020-08-26,STN_CENTRAL,37.8,-122.4,16.7,0,50.6,22.8,1019.3,62.0
2020-08-26,STN_SOUTH,34.0,-118.2,20.4,0,63.4,18.6,1012.5,40.0
2020-08-26,STN_INLAND,36.7,-119.8,22.8,0,47.6,15.4,1022.0,42.0
2020-08-26,STN_COASTAL,32.7,-117.2,17.3,0.5,85.7,14.4,1011.3,75.0
2020-08-27,STN_NORTH,48.0,-122.3,9.7,4.1,68.6,10.4,1013.5,78.0
2020-08-27,STN_CENTRAL,37.8,-122.4,17.5,0,57.0,10.7,1015.3,25.0
2020-08-27,STN_SOUTH,34.0,-118.2,20.0,0,45.5,10.1,1009.1,73.0
2020-08-27,STN_INLAND,36.7,-119.8,18.2,0,44.2,10.9,1011.8,38.0
2020-08-27,STN_COASTAL,32.7,-117.2,21.2,0,70.7,9.2,1010.1,39.0
2020-08-28,STN_NORTH,48.0,-122.3,12.7,7.0,71.7,13.5,1007.5,42.0
2020-08-28,STN_CENTRAL,37.8,-122.4,20.6,1.2,64.8,9.4,1012.4,66.0
2020-08-28,STN_SOUTH,34.0,-118.2,19.4,0,67.7,8.4,1015.1,29.0
2020-08-28,STN_INLAND,36.7,-119.8,22.0,0,84.3,14.7,1009.9,45.0
2020-08-28,STN_COASTAL,32.7,-117.2,21.9,1.4,50.7,18.2,1012.7,85.0
2020-08-29,STN_NORTH,48.0,-122.3,11.0,0,38.4,15.7,1008.9,17.0
2020-08-29,STN_CENTRAL,37.8,-122.4,14.8,0,53.6,9.1,1020.4,48.0
2020-08-29,STN_SOUTH,34.0,-118.2,18.6,1.9,60.6,2.6,1010.3,77.0
2020-08-29,STN_INLAND,36.7,-119.8,13.9,0,49.8,6.6,1012.5,35.0
2020-08-29,STN_COASTAL,32.7,-117.2,28.7,3.8,69.8,16.6,1018.4,73.0
2020-08-30,STN_NORTH,48.0,-122.3,12.0,0,48.9,3.0,1009.8,69.0
2020-08-30,STN_CENTRAL,37.8,-122.4,19.3,0,64.8,6.8,1013.3,40.0
2020-08-30,STN_SOUTH,34.0,-118.2,22.9,0,36.0,11.9,1012.7,44.0
2020-08-30,STN_INLAND,36.7,-119.8,15.8,1.3,49.4,12.7,1015.4,44.0
2020-08-30,STN_COASTAL,32.7,-117.2,17.7,0,77.7,16.9,1010.2,34.0
2020-08-31,STN_NORTH,48.0,-122.3,11.2,0,46.5,8.9,1010.6,49.0
2020-08-31,STN_CENTRAL,37.8,-122.4,21.6,,45.3,19.2,1005.3,40.0
2020-08-31,STN_SOUTH,34.0,-118.2,20.6,0,64.9,8.5,1013.3,38.0
2020-08-31,STN_INLAND,36.7,-119.8,26.2,1.3,51.2,17.0,1015.7,61.0
2020-08-31,STN_COASTAL,32.7,-117.2,25.8,0.5,69.8,18.5,1014.9,64.0
2020-09-01,STN_NORTH,48.0,-122.3,9.8,0,49.5,15.7,1008.7,18.0
2020-09-01,STN_CENTRAL,37.8,-122.4,14.8,0,52.8,16.8,1014.2,12.0
2020-09-01,STN_SOUTH,34.0,-118.2,21.4,0.1,80.3,15.0,1008.7,46.0
2020-09-01,STN_INLAND,36.7,-119.8,19.3,0,52.9,9.8,1009.5,50.0
2020-09-01,STN_COASTAL,32.7,-117.2,15.9,0,70.0,19.0,1012.1,32.0
2020-09-02,STN_NORTH,48.0,-122.3,16.3,0,77.6,14.3,1007.1,78.0
2020-09-02,STN_CENTRAL,37.8,-122.4,17.0,2.1,90.3,6.3,1007.2,83.0
2020-09-02,STN_SOUTH,34.0,-118.2,21.5,0,61.4,9.2,1010.2,53.0
2020-09-02,STN_INLAND,36.7,-119.8,21.2,2.1,63.8,7.6,1008.6,86.0
2020-09-02,STN_COASTAL,32.7,-117.2,15.5,0,48.3,8.9,1013.7,32.0
2020-09-03,STN_NORTH,48.0,-122.3,10.2,2.3,87.1,14.6,1006.9,86.0
2020-09-03,STN_CENTRAL,37.8,-122.4,18.2,0,63.5,13.5,1016.2,27.0
2020-09-03,STN_SOUTH,34.0,-118.2,17.5,2.0,71.9,16.3,1008.0,32.0
2020-09-03,STN_INLAND,36.7,-119.8,19.2,0,56.8,16.2,1020.4,47.0
2020-09-03,STN_COASTAL,32.7,-117.2,19.2,2.1,54.5,,1008.6,90.0
2020-09-04,STN_NORTH,48.0,-122.3,12.9,0,34.9,13.3,1005.0,52.0
2020-09-04,STN_CENTRAL,37.8,-122.4,17.8,,62.9,5.4,1004.1,64.0
2020-09-04,STN_SOUTH,34.0,-118.2,22.8,0,72.6,18.9,1012.3,23.0
2020-09-04,STN_INLAND,36.7,-119.8,20.8,0,61.2,13.1,1008.2,53.0
2020-09-04,STN_COASTAL,32.7,-117.2,21.9,0,46.7,17.4,1022.0,11.0
2020-09-05,STN_NORTH,48.0,-122.3,4.2,0,66.7,5.8,1003.6,0
2020-09-05,STN_CENTRAL,37.8,-122.4,15.1,3.6,77.6,26.8,1009.2,76.0
2020-09-05,STN_SOUTH,34.0,-118.2,23.7,3.6,71.8,12.1,1016.0,66.0
2020-09-05,STN_INLAND,36.7,-119.8,21.9,0,68.5,13.3,1011.3,38.0
2020-09-05,STN_COASTAL,32.7,-117.2,16.9,1.9,61.5,15.4,1015.2,67.0
2020-09-06,STN_NORTH,48.0,-122.3,13.3,0,49.5,22.6,1007.4,55.0
2020-09-06,STN_CENTRAL,37.8,-122.4,16.2,2.3,80.6,9.4,1012.8,38.0
2020-09-06,STN_SOUTH,34.0,-118.2,13.8,1.1,69.4,1.5,1012.4,30.0
2020-09-06,STN_INLAND,36.7,-119.8,15.4,0,78.4,7.1,1012.4,11.0
2020-09-06,STN_COASTAL,32.7,-117.2,15.7,0,50.1,12.8,1011.1,43.0
2020-09-07,STN_NORTH,48.0,-122.3,13.0,5.0,83.1,10.1,1016.4,84.0
2020-09-07,STN_CENTRAL,37.8,-122.4,16.3,0,66.0,14.2,1008.1,53.0
2020-09-07,STN_SOUTH,34.0,-118.2,20.1,0,68.0,19.3,1013.0,26.0
2020-09-07,STN_INLAND,36.7,-119.8,15.1,0,63.4,16.0,1009.3,44.0
2020-09-07,STN_COASTAL,32.7,-117.2,17.9,0.6,91.9,14.3,1006.2,67.0
2020-09-08,STN_NORTH,48.0,-122.3,11.9,0,59.3,3.4,1017.4,11.0
2020-09-08,STN_CENTRAL,37.8,-122.4,14.7,0,65.8,15.7,1013.0,27.0
2020-09-08,STN_SOUTH,34.0,-118.2,20.0,0,58.2,9.7,1012.1,56.0
2020-09-08,STN_INLAND,36.7,-119.8,17.7,0.5,78.6,12.6,1010.0,
2020-09-08,STN_COASTAL,32.7,-117.2,15.4,2.5,91.7,5.4,1007.6,23.0
2020-09-09,STN_NORTH,48.0,-122.3,11.3,0,63.0,18.1,1008.8,64.0
2020-09-09,STN_CENTRAL,37.8,-122.4,12.9,0,67.3,22.4,1006.9,28.0
2020-09-09,STN_SOUTH,34.0,-118.2,20.2,0,64.3,7.2,1012.9,17.0
2020-09-09,STN_INLAND,36.7,-119.8,19.6,0,57.4,13.3,1017.3,33.0
2020-09-09,STN_COASTAL,32.7,-117.2,15.4,2.4,73.0,17.4,1015.8,41.0
2020-09-10,STN_NORTH,48.0,-122.3,13.0,1.5,73.7,10.6,1012.3,100
2020-09-10,STN_CENTRAL,37.8,-122.4,19.4,0,58.8,9.3,1020.3,41.0
2020-09-10,STN_SOUTH,34.0,-118.2,19.3,1.8,61.9,,1008.7,22.0
2020-09-10,STN_INLAND,36.7,-119.8,21.8,0,55.8,17.2,1015.3,38.0
2020-09-10,STN_COASTAL,32.7,-117.2,21.3,3.5,56.3,15.9,1013.3,63.0
2020-09-11,STN_NORTH,48.0,-122.3,8.5,0,67.8,12.7,1015.9,34.0
2020-09-11,STN_CENTRAL,37.8,-122.4,14.7,0.9,60.0,19.2,1008.4,41.0
2020-09-11,STN_SOUTH,34.0,-118.2,22.3,0,39.5,19.2,1012.0,57.0
2020-09-11,STN_INLAND,36.7,-119.8,15.6,0,43.1,3.6,1011.5,33.0
2020-09-11,STN_COASTAL,32.7,-117.2,16.4,1.0,54.8,0,1014.2,61.0
2020-09-12,STN_NORTH,48.0,-122.3,9.1,2.8,68.7,13.0,1018.4,54.0
2020-09-12,STN_CENTRAL,37.8,-122.4,16.8,0,60.6,5.6,1013.0,29.0
2020-09-12,STN_SOUTH,34.0,-118.2,20.9,1.1,64.5,19.8,1013.0,14.0
2020-09-12,STN_INLAND,36.7,-119.8,11.7,0,46.3,14.8,1009.3,
2020-09-12,STN_COASTAL,32.7,-117.2,17.9,0,79.7,6.5,1012.4,43.0
2020-09-13,STN_NORTH,48.0,-122.3,10.6,2.4,78.5,25.7,1013.4,71.0
2020-09-13,STN_CENTRAL,37.8,-122.4,11.8,0,65.1,13.9,1018.9,57.0
2020-09-13,STN_SOUTH,34.0,-118.2,22.1,0,59.9,10.7,1010.2,
2020-09-13,STN_INLAND,36.7,-119.8,18.0,0.9,73.8,14.1,1007.3,32.0
2020-09-13,STN_COASTAL,32.7,-117.2,22.7,0,79.5,20.6,1012.5,78.0
2020-09-14,STN_NORTH,48.0,-122.3,7.7,0,53.8,11.3,1013.7,14.0
2020-09-14,STN_CENTRAL,37.8,-122.4,15.5,0,58.4,6.2,1019.9,45.0
2020-09-14,STN_SOUTH,34.0,-118.2,16.4,0.3,83.7,12.5,1013.4,75.0
2020-09-14,STN_INLAND,36.7,-119.8,15.9,0,43.4,17.8,1016.7,49.0
2020-09-14,STN_COASTAL,32.7,-117.2,18.6,0,72.5,20.2,1008.3,41.0
2020-09-15,STN_NORTH,48.0,-122.3,15.9,4.5,62.2,17.4,1016.7,74.0
2020-09-15,STN_CENTRAL,37.8,-122.4,20.5,0,84.1,,1012.4,40.0
2020-09-15,STN_SOUTH,34.0,-118.2,21.3,1.3,79.0,13.9,1013.1,68.0
2020-09-15,STN_INLAND,36.7,-119.8,21.7,0,58.1,4.9,1016.2,48.0
2020-09-15,STN_COASTAL,32.7,-117.2,11.0,0,65.0,12.8,1012.6,66.0
2020-09-16,STN_NORTH,48.0,-122.3,8.2,1.5,54.8,10.2,1012.6,71.0
2020-09-16,STN_CENTRAL,37.8,-122.4,15.9,2.8,76.8,3.9,1015.5,24.0
2020-09-16,STN_SOUTH,34.0,-118.2,22.3,0.3,74.5,14.1,1007.4,66.0
