date,ticker,sector,open_price,close_price,daily_return,volume,market_cap_B,pe_ratio,dividend_yield,sp500_return
2024-05-13,JNJ,Healthcare,189.63,188.32,-0.006926,7236021,380,13.78,0,0.015227
2024-05-13,PFE,Healthcare,26.23,26.09,-0.005464,4836624,160,24.07,0.0234,0.015227
2024-05-13,JPM,Financials,149.8,151.3,0.010005,5153302,540,21.4,0.0172,0.015227
2024-05-13,BAC,Financials,43.94,44.26,0.007239,6596390,260,17.45,0.0155,0.015227
2024-05-13,XOM,Energy,108.28,109.6,0.012199,4741680,450,16.23,0.0144,0.015227
2024-05-13,CVX,Energy,185.96,190.9,0.026573,4758033,300,25.82,0.0287,0.015227
2024-05-13,PG,Consumer,156.47,160.65,0.026704,4991860,380,23.88,0.0148,0.015227
2024-05-13,KO,Consumer,82.37,81.46,-0.010994,5523670,260,28.99,0.0218,0.015227
2024-05-15,AAPL,Technology,261.94,260.66,-0.00487,7150452,2800,15.28,0.0283,-0.008152
2024-05-15,MSFT,Technology,545.11,539.87,-0.009618,2824187,2900,17.31,0.0234,-0.008152
2024-05-15,JNJ,Healthcare,188.32,187.91,-0.00218,9276418,380,24.54,0.0286,-0.008152
2024-05-15,PFE,Healthcare,26.09,26.11,0.000704,6596456,160,20.59,0.0322,-0.008152
2024-05-15,JPM,Financials,151.3,147.57,-0.024626,4071675,540,32.65,0.0236,-0.008152
2024-05-15,BAC,Financials,44.26,44.95,0.015656,4970574,260,23.7,0.0127,-0.008152
2024-05-15,XOM,Energy,109.6,110.42,0.007439,4601069,450,14.4,0.0077,-0.008152
2024-05-15,CVX,Energy,190.9,188.15,-0.014384,6721258,300,15.07,0.0142,-0.008152
2024-05-15,PG,Consumer,160.65,155.64,-0.031204,5817698,380,16.66,0.0232,-0.008152
2024-05-15,KO,Consumer,81.46,81.48,0.000234,7843142,260,21.5,0.0209,-0.008152
2024-05-16,AAPL,Technology,260.66,261.16,0.001901,5289184,2800,25.42,0.0065,0.007321
2024-05-16,MSFT,Technology,539.87,536.45,-0.006333,6721583,2900,24.84,0.0062,0.007321
2024-05-16,JNJ,Healthcare,187.91,188.42,0.002738,5170644,380,10.99,0.0242,0.007321
2024-05-16,PFE,Healthcare,26.11,26.56,0.017393,3276630,160,21.72,0.0276,0.007321
2024-05-16,JPM,Financials,147.57,150.06,0.016871,5190792,540,33.89,0.0148,0.007321
2024-05-16,BAC,Financials,44.95,44.51,-0.00975,5741620,260,11.21,0.0267,0.007321
2024-05-16,XOM,Energy,110.42,108.63,-0.016224,4551512,450,17.95,0.019,0.007321
2024-05-16,CVX,Energy,188.15,190.86,0.014406,5377297,300,13.0,0.0088,0.007321
2024-05-16,PG,Consumer,155.64,156.99,0.00866,4721303,380,38.8,0.0102,0.007321
2024-05-16,KO,Consumer,81.48,82.2,0.008874,4994489,260,16.06,0.0317,0.007321
2024-05-18,AAPL,Technology,261.16,266.46,0.020289,3716107,2800,25.04,0.0142,-0.01315
2024-05-18,MSFT,Technology,536.45,542.02,0.010381,5417541,2900,16.42,0.014,-0.01315
2024-05-18,JNJ,Healthcare,188.42,184.55,-0.020562,6715122,380,30.19,0.0128,-0.01315
2024-05-18,PFE,Healthcare,26.56,26.81,0.009414,7711103,160,12.31,0.0307,-0.01315
2024-05-18,JPM,Financials,150.06,147.64,-0.016111,100000,540,6.52,0.0245,-0.01315
2024-05-18,BAC,Financials,44.51,44.49,-0.000506,5365513,260,13.59,0.0405,-0.01315
2024-05-18,XOM,Energy,108.63,105.01,-0.033312,3436022,450,5,0.0132,-0.01315
2024-05-18,CVX,Energy,190.86,188.45,-0.012631,7334987,300,17.75,0.022,-0.01315
2024-05-18,PG,Consumer,156.99,153.79,-0.020406,5338622,380,10.71,0.005,-0.01315
2024-05-18,KO,Consumer,82.2,80.01,-0.026689,3512767,260,5,0.0276,-0.01315
2024-05-19,AAPL,Technology,266.46,264.53,-0.00725,5252594,2800,14.91,0,0.006527
2024-05-19,MSFT,Technology,542.02,546.73,0.008695,10740380,2900,14.54,0.0285,0.006527
2024-05-19,JNJ,Healthcare,184.55,190.87,0.034259,6711799,380,26.54,0.0091,0.006527
2024-05-19,PFE,Healthcare,26.81,26.82,0.000456,2354571,160,23.7,0.0158,0.006527
2024-05-19,JPM,Financials,147.64,148.03,0.002611,6060347,540,33.28,0.0069,0.006527
2024-05-19,BAC,Financials,44.49,43.25,-0.027825,6814923,260,28.89,0.0194,0.006527
2024-05-19,XOM,Energy,105.01,105.16,0.001385,867221,450,10.42,0.0228,0.006527
2024-05-19,CVX,Energy,188.45,189.94,0.007932,5893234,300,,0.0179,0.006527
2024-05-19,PG,Consumer,153.79,156.63,0.018438,6054252,380,15.36,0.0099,0.006527
2024-05-19,KO,Consumer,80.01,81.63,0.020191,4820358,260,21.98,0.0259,0.006527
2024-05-21,AAPL,Technology,264.53,264.18,-0.001339,4593323,2800,13.45,0.0096,0.018304
2024-05-21,MSFT,Technology,546.73,548.0,0.002332,6561362,2900,24.88,0.0158,0.018304
2024-05-21,JNJ,Healthcare,190.87,194.81,0.020622,4487502,380,31.53,0.0094,0.018304
2024-05-21,PFE,Healthcare,26.82,28.15,0.049608,2230662,160,18.46,0.025,0.018304
2024-05-21,JPM,Financials,148.03,148.21,0.001231,3226359,540,15.25,0.0243,0.018304
2024-05-21,BAC,Financials,43.25,43.38,0.003015,6978077,260,19.69,0.0257,0.018304
2024-05-21,XOM,Energy,105.16,106.55,0.01321,6499310,450,38.93,0.0454,0.018304
2024-05-21,CVX,Energy,189.94,189.97,0.000175,6298228,300,21.59,0.0261,0.018304
2024-05-21,PG,Consumer,156.63,163.02,0.040821,2790504,380,21.62,0.0254,0.018304
2024-05-21,KO,Consumer,81.63,82.91,0.015634,3713223,260,16.01,0.025,0.018304
2024-05-22,AAPL,Technology,264.18,266.4,0.008413,4766158,2800,24.99,0.0273,0.011709
2024-05-22,MSFT,Technology,548.0,563.56,0.028386,2326269,2900,21.72,0.0136,0.011709
2024-05-22,JNJ,Healthcare,194.81,195.18,0.001908,8197393,380,39.48,0.0233,0.011709
2024-05-22,PFE,Healthcare,28.15,28.84,0.024426,2318174,160,9.24,0.0054,0.011709
2024-05-22,JPM,Financials,148.21,155.21,0.047262,5154172,540,20.03,0.0366,0.011709
2024-05-22,BAC,Financials,43.38,43.28,-0.002406,4155556,260,15.82,0.0216,0.011709
2024-05-22,XOM,Energy,106.55,108.29,0.01635,8236452,450,31.55,0.0124,0.011709
2024-05-22,CVX,Energy,189.97,190.57,0.003158,1565979,300,30.6,0.0203,0.011709
2024-05-22,PG,Consumer,163.02,164.92,0.011668,7710406,380,28.51,0.0006,0.011709
2024-05-22,KO,Consumer,82.91,81.79,-0.013486,3651887,260,27.73,0.0065,0.011709
2024-05-24,AAPL,Technology,266.4,277.27,0.040798,9352107,2800,18.97,0.0352,0.025512
2024-05-24,MSFT,Technology,563.56,570.94,0.013101,3939005,2900,5,0.0228,0.025512
2024-05-24,JNJ,Healthcare,195.18,195.37,0.000969,3618319,380,27.94,0.0185,0.025512
2024-05-24,PFE,Healthcare,28.84,30.41,0.054401,1306463,160,17.54,0.0398,0.025512
2024-05-24,JPM,Financials,155.21,161.94,0.043384,4881074,540,30.45,0.0367,0.025512
2024-05-24,BAC,Financials,43.28,44.07,0.01831,5988592,260,28.27,0.0379,0.025512
2024-05-24,XOM,Energy,108.29,112.87,0.042309,6330193,450,18.89,0.0339,0.025512
2024-05-24,CVX,Energy,190.57,191.85,0.006731,3543557,300,18.37,0.0133,0.025512
2024-05-24,PG,Consumer,164.92,169.3,0.026545,4471092,380,24.15,0.0212,0.025512
2024-05-24,KO,Consumer,81.79,83.25,0.0178,3580372,260,24.92,0.0182,0.025512
2024-05-25,AAPL,Technology,277.27,275.33,-0.00699,5991513,2800,18.64,0.0125,0.009586
2024-05-25,MSFT,Technology,570.94,590.11,0.033568,8388312,2900,40.36,0.0271,0.009586
2024-05-25,JNJ,Healthcare,195.37,196.94,0.008021,8401144,380,22.82,0.0264,0.009586
2024-05-25,PFE,Healthcare,30.41,29.88,-0.017468,5701133,160,20.98,0.0158,0.009586
2024-05-25,JPM,Financials,161.94,163.84,0.011719,9021967,540,32.87,0.02,0.009586
2024-05-25,BAC,Financials,44.07,44.15,0.001811,7309965,260,13.24,0.0243,0.009586
2024-05-25,XOM,Energy,112.87,117.77,0.043378,7982346,450,34.82,0.018,0.009586
2024-05-25,CVX,Energy,191.85,194.07,0.011559,5074373,300,38.0,0.0164,0.009586
2024-05-25,PG,Consumer,169.3,173.12,0.022588,6063954,380,28.52,0.0081,0.009586
2024-05-25,KO,Consumer,83.25,84.49,0.014869,5661856,260,23.68,0.0233,0.009586
2024-05-27,AAPL,Technology,275.33,269.02,-0.022918,5423189,2800,12.59,0.011,-0.008313
2024-05-27,MSFT,Technology,590.11,573.2,-0.028658,3701620,2900,15.9,0.0102,-0.008313
2024-05-27,JNJ,Healthcare,196.94,195.84,-0.005597,6154910,380,26.47,0.0226,-0.008313
2024-05-27,PFE,Healthcare,29.88,29.32,-0.01881,3675598,160,29.49,0.0328,-0.008313
2024-05-27,JPM,Financials,163.84,159.75,-0.024953,4716615,540,23.28,0.0218,-0.008313
2024-05-27,BAC,Financials,44.15,43.77,-0.008519,6389219,260,13.59,0.0057,-0.008313
2024-05-27,XOM,Energy,117.77,114.29,-0.029523,5989592,450,14.69,0.0257,-0.008313
2024-05-27,CVX,Energy,194.07,194.2,0.000665,4342298,300,27.97,0.0119,-0.008313
2024-05-27,PG,Consumer,173.12,172.68,-0.002566,5737677,380,26.38,0.0425,-0.008313
2024-05-27,KO,Consumer,84.49,83.06,-0.016957,4983522,260,21.58,0.0242,-0.008313
2024-05-28,AAPL,Technology,269.02,265.37,-0.013576,5619218,2800,20.06,0.0171,0.000169
2024-05-28,MSFT,Technology,573.2,581.9,0.01518,5097886,2900,25.83,0.0222,0.000169
2024-05-28,JNJ,Healthcare,195.84,196.19,0.001777,6008795,380,18.34,0.0296,0.000169
2024-05-28,PFE,Healthcare,29.32,29.39,0.002437,10185807,160,19.68,0.0209,0.000169
2024-05-28,JPM,Financials,159.75,157.55,-0.013802,8904727,540,18.71,0.0128,0.000169
2024-05-28,BAC,Financials,43.77,43.63,-0.003106,1692064,260,24.0,0.023,0.000169
2024-05-28,XOM,Energy,114.29,109.7,-0.040169,11032327,450,15.34,0.0265,0.000169
2024-05-28,CVX,Energy,194.2,195.98,0.009171,5336438,300,30.37,0.0356,0.000169
2024-05-28,PG,Consumer,172.68,175.95,0.018926,1198208,380,7.34,0.0118,0.000169
2024-05-28,KO,Consumer,83.06,82.49,-0.006859,5894327,260,24.02,0.0091,0.000169
2024-05-29,AAPL,Technology,265.37,263.91,-0.005495,3390086,2800,16.18,0.0274,0.009452
2024-05-29,MSFT,Technology,581.9,586.02,0.00708,3931394,2900,19.46,0.0132,0.009452
2024-05-29,JNJ,Healthcare,196.19,199.2,0.01533,3781916,380,29.05,0.026,0.009452
2024-05-29,PFE,Healthcare,29.39,29.49,0.003545,7703922,160,23.93,0.0212,0.009452
2024-05-29,JPM,Financials,157.55,160.57,0.019174,8022517,540,21.91,0.0062,0.009452
2024-05-29,BAC,Financials,43.63,45.6,0.045237,5580547,260,28.84,0.029,0.009452
2024-05-29,XOM,Energy,109.7,109.86,0.00144,6330767,450,21.84,,0.009452
2024-05-29,CVX,Energy,195.98,203.32,0.037455,1368525,300,23.0,0.02,0.009452
2024-05-29,PG,Consumer,175.95,181.67,0.032518,3605356,380,17.85,0.0254,0.009452
2024-05-29,KO,Consumer,82.49,82.22,-0.003223,9716689,260,24.85,0.0386,0.009452
2024-05-31,AAPL,Technology,263.91,256.03,-0.029841,3486391,2800,15.48,0.021,-0.002153
2024-05-31,MSFT,Technology,586.02,584.54,-0.002525,3869890,2900,13.36,0.031,-0.002153
2024-05-31,JNJ,Healthcare,199.2,200.13,0.004679,6108340,380,16.17,0.0111,-0.002153
2024-05-31,PFE,Healthcare,29.49,29.27,-0.007421,3499547,160,27.27,0.0083,-0.002153
2024-05-31,JPM,Financials,160.57,156.83,-0.023276,5527910,540,34.86,0.0211,-0.002153
2024-05-31,BAC,Financials,45.6,45.65,0.001153,5609634,260,22.31,0.0085,-0.002153
2024-05-31,XOM,Energy,109.86,109.41,-0.004064,6793922,450,29.82,0.0331,-0.002153
2024-05-31,CVX,Energy,203.32,210.2,0.033859,6372067,300,19.35,0.0107,-0.002153
2024-05-31,PG,Consumer,181.67,179.23,-0.013457,1839669,380,20.97,0.0193,-0.002153
2024-05-31,KO,Consumer,82.22,81.37,-0.010296,6228429,260,24.84,0.0348,-0.002153
2024-06-01,AAPL,Technology,256.03,242.54,-0.05269,4281407,2800,22.77,0.028,-0.015001
2024-06-01,MSFT,Technology,584.54,579.33,-0.008912,6664306,2900,38.44,0.0129,-0.015001
2024-06-01,JNJ,Healthcare,200.13,199.12,-0.005042,2976310,380,19.05,0.0273,-0.015001
2024-06-01,PFE,Healthcare,29.27,28.95,-0.010983,5545509,160,25.42,0.0186,-0.015001
2024-06-01,JPM,Financials,156.83,155.31,-0.00967,6879151,540,31.39,0.0022,-0.015001
2024-06-01,BAC,Financials,45.65,44.85,-0.01749,3644494,260,28.4,0.0009,-0.015001
2024-06-01,XOM,Energy,109.41,108.59,-0.0075,6197772,450,18.79,0.0248,-0.015001
2024-06-01,CVX,Energy,210.2,207.35,-0.013558,4090842,300,23.45,0.0136,-0.015001
2024-06-01,PG,Consumer,179.23,178.81,-0.002361,7875198,380,5,0.0235,-0.015001
2024-06-01,KO,Consumer,81.37,81.46,0.001134,6695390,260,24.72,0.0106,-0.015001
2024-06-03,AAPL,Technology,242.54,251.75,0.037957,5866097,2800,28.33,0,0.019998
2024-06-03,MSFT,Technology,579.33,608.29,0.049994,2258489,2900,13.0,0.0035,0.019998
2024-06-03,JNJ,Healthcare,199.12,198.89,-0.001145,4569482,380,35.5,0.0103,0.019998
2024-06-03,PFE,Healthcare,28.95,28.73,-0.007568,6643661,160,5,0.012,0.019998
2024-06-03,JPM,Financials,155.31,158.35,0.019605,1540010,540,24.29,0.012,0.019998
2024-06-03,BAC,Financials,44.85,46.54,0.037755,8049619,260,18.53,0.0251,0.019998
2024-06-03,XOM,Energy,108.59,109.67,0.00991,5075539,450,14.22,0.0276,0.019998
2024-06-03,CVX,Energy,207.35,214.27,0.033364,4358351,300,30.95,0.0233,0.019998
2024-06-03,PG,Consumer,178.81,183.31,0.025175,3591219,380,22.62,0.008,0.019998
2024-06-03,KO,Consumer,81.46,82.88,0.017408,7141906,260,16.71,0.0077,0.019998
2024-06-04,AAPL,Technology,251.75,258.0,0.024819,4547521,2800,25.17,0.0445,0.011193
2024-06-04,MSFT,Technology,608.29,611.66,0.005546,6423186,2900,27.12,0.0115,0.011193
2024-06-04,JNJ,Healthcare,198.89,203.36,0.022464,8511943,380,19.3,0.0043,0.011193
2024-06-04,PFE,Healthcare,28.73,29.26,0.018483,6090869,160,21.5,0.0256,0.011193
2024-06-04,JPM,Financials,158.35,161.41,0.019346,6018289,540,9.57,0.013,0.011193
2024-06-04,BAC,Financials,46.54,46.96,0.009031,7738904,260,14.4,0.021,0.011193
2024-06-04,XOM,Energy,109.67,112.92,0.029611,7327737,450,17.74,0.0162,0.011193
2024-06-04,CVX,Energy,214.27,219.41,0.024,7759693,300,19.1,0.0309,0.011193
2024-06-04,PG,Consumer,183.31,189.71,0.03494,5683375,380,16.38,0.0317,0.011193
2024-06-04,KO,Consumer,82.88,83.91,0.012463,3783387,260,27.34,0,0.011193
2024-06-06,AAPL,Technology,258.0,264.09,0.023608,3386296,2800,27.89,0.0269,-0.000944
2024-06-06,MSFT,Technology,611.66,601.47,-0.016661,4577506,2900,19.98,0.0162,-0.000944
2024-06-06,JNJ,Healthcare,203.36,200.8,-0.012592,6204307,380,39.16,0.0193,-0.000944
2024-06-06,PFE,Healthcare,29.26,29.53,0.009268,3351557,160,22.22,0.0228,-0.000944
2024-06-06,JPM,Financials,161.41,161.75,0.002087,5036222,540,18.94,0.0187,-0.000944
2024-06-06,BAC,Financials,46.96,45.49,-0.031244,5385070,260,27.19,0.033,-0.000944
2024-06-06,XOM,Energy,112.92,115.08,0.019158,3651432,450,15.89,0.0059,-0.000944
2024-06-06,CVX,Energy,219.41,214.03,-0.024523,3186714,300,13.43,0.0259,-0.000944
2024-06-06,PG,Consumer,189.71,189.79,0.000426,3223496,380,20.31,0.0317,-0.000944
2024-06-06,KO,Consumer,83.91,81.93,-0.023643,629452,260,23.94,0.0219,-0.000944
2024-06-07,AAPL,Technology,264.09,260.37,-0.014103,6907768,2800,25.08,0.0207,0.010567
2024-06-07,MSFT,Technology,601.47,600.33,-0.001893,3913752,2900,27.0,0.0324,0.010567
2024-06-07,JNJ,Healthcare,200.8,194.46,-0.031554,6608572,380,11.98,0.006,0.010567
2024-06-07,PFE,Healthcare,29.53,29.55,0.0006,6206431,160,25.77,0.0146,0.010567
2024-06-07,JPM,Financials,161.75,162.93,0.007322,3270943,540,19.01,0.0045,0.010567
2024-06-07,BAC,Financials,45.49,45.09,-0.008704,5078989,260,12.66,0.0237,0.010567
2024-06-07,XOM,Energy,115.08,114.63,-0.003907,7225011,450,9.91,0.0251,0.010567
2024-06-07,CVX,Energy,214.03,222.25,0.038394,4138953,300,33.17,0.018,0.010567
2024-06-07,PG,Consumer,189.79,187.1,-0.014159,2721343,380,21.67,0.0175,0.010567
2024-06-07,KO,Consumer,81.93,83.18,0.015251,3632700,260,42.5,0.0237,0.010567
2024-06-09,AAPL,Technology,260.37,271.62,0.04321,1017863,2800,19.74,0.0244,0.014299
2024-06-09,MSFT,Technology,600.33,610.59,0.017086,5484998,2900,12.18,0.0319,0.014299
2024-06-09,JNJ,Healthcare,194.46,194.51,0.000246,8282787,380,14.26,0.0106,0.014299
2024-06-09,PFE,Healthcare,29.55,30.05,0.01691,3356225,160,20.15,0.0201,0.014299
2024-06-09,JPM,Financials,162.93,163.4,0.002913,1309453,540,18.73,0.0272,0.014299
2024-06-09,BAC,Financials,45.09,46.14,0.023356,7609114,260,22.63,0.0089,0.014299
2024-06-09,XOM,Energy,114.63,114.99,0.003161,1189445,450,30.19,0.0123,0.014299
2024-06-09,CVX,Energy,222.25,224.16,0.008582,6193110,300,27.89,0.0282,0.014299
2024-06-09,PG,Consumer,187.1,191.44,0.023187,6509893,380,20.47,0.0093,0.014299
2024-06-09,KO,Consumer,83.18,85.63,0.029443,3838386,260,19.18,0.0196,0.014299
2024-06-10,AAPL,Technology,271.62,265.22,-0.023557,8277086,2800,31.43,0.028,-0.00482
2024-06-10,MSFT,Technology,610.59,610.93,0.000559,6680535,2900,32.12,0.0288,-0.00482
2024-06-10,JNJ,Healthcare,194.51,187.99,-0.033506,100000,380,10.13,0.0144,-0.00482
2024-06-10,PFE,Healthcare,30.05,30.44,0.012857,3603216,160,13.18,0.0411,-0.00482
2024-06-10,JPM,Financials,163.4,158.98,-0.027031,6094778,540,27.4,0.0294,-0.00482
2024-06-10,BAC,Financials,46.14,45.61,-0.011397,2401784,260,13.4,0.0163,-0.00482
2024-06-10,XOM,Energy,114.99,115.19,0.001731,5720958,450,23.97,0.0125,-0.00482
2024-06-10,CVX,Energy,224.16,225.02,0.003835,4319259,300,5.95,0.0099,-0.00482
2024-06-10,PG,Consumer,191.44,190.47,-0.005052,8148649,380,32.04,0.0279,-0.00482
2024-06-10,KO,Consumer,85.63,83.13,-0.029253,6492082,260,12.9,0.0205,-0.00482
2024-06-12,AAPL,Technology,265.22,259.45,-0.021768,6149889,2800,32.74,0.0131,-0.002074
2024-06-12,MSFT,Technology,610.93,593.44,-0.028627,2293724,2900,20.14,0.0231,-0.002074
2024-06-12,JNJ,Healthcare,187.99,187.59,-0.002146,4818156,380,14.42,0.0187,-0.002074
2024-06-12,PFE,Healthcare,30.44,30.15,-0.009607,5012987,160,28.0,0.0129,-0.002074
2024-06-12,JPM,Financials,158.98,155.94,-0.019121,3548837,540,34.47,0.0255,-0.002074
2024-06-12,BAC,Financials,45.61,46.09,0.010625,2052789,260,31.06,0.0188,-0.002074
2024-06-12,XOM,Energy,115.19,114.01,-0.010234,5554766,450,23.98,0.0099,-0.002074
2024-06-12,CVX,Energy,225.02,224.16,-0.003801,2362980,300,26.23,0.002,-0.002074
2024-06-12,PG,Consumer,190.47,187.77,-0.014172,100000,380,15.58,,-0.002074
2024-06-12,KO,Consumer,83.13,81.86,-0.015308,5301898,260,18.57,0.0096,-0.002074
2024-06-13,AAPL,Technology,259.45,251.56,-0.030404,4298082,2800,25.07,0.027,-0.008786
2024-06-13,MSFT,Technology,593.44,588.59,-0.00818,8892333,2900,5,0.0229,-0.008786
2024-06-13,JNJ,Healthcare,187.59,187.07,-0.002786,5024908,380,14.73,0.0233,-0.008786
2024-06-13,PFE,Healthcare,30.15,30.64,0.016261,2290372,160,20.26,0.0261,-0.008786
2024-06-13,JPM,Financials,155.94,153.44,-0.016001,4766478,540,10.15,0.0089,-0.008786
2024-06-13,BAC,Financials,46.09,45.08,-0.021853,5385792,260,27.51,0.0039,-0.008786
2024-06-13,XOM,Energy,114.01,112.51,-0.013188,100000,450,14.46,0.0181,-0.008786
2024-06-13,CVX,Energy,224.16,215.38,-0.039154,1024675,300,25.31,0.02,-0.008786
2024-06-13,PG,Consumer,187.77,186.55,-0.006503,3988581,380,14.23,0.0412,-0.008786
2024-06-13,KO,Consumer,81.86,82.02,0.001927,6925969,260,18.08,0.021,-0.008786
2024-06-14,AAPL,Technology,251.56,248.25,-0.013174,2856501,2800,16.61,0.0225,-0.00828
2024-06-14,MSFT,Technology,588.59,580.43,-0.013867,1309555,2900,27.97,0.0332,-0.00828
2024-06-14,JNJ,Healthcare,187.07,183.18,-0.020787,5774963,380,34.99,0.0137,-0.00828
2024-06-14,PFE,Healthcare,30.64,30.25,-0.012726,8640417,160,20.07,0.0301,-0.00828
2024-06-14,JPM,Financials,153.44,151.41,-0.013203,5836550,540,15.7,0.0251,-0.00828
2024-06-14,BAC,Financials,45.08,44.43,-0.014323,3498424,260,26.04,0.0144,-0.00828
2024-06-14,XOM,Energy,112.51,114.19,0.014945,3947686,450,5,0.0228,-0.00828
2024-06-14,CVX,Energy,215.38,214.67,-0.003314,5916982,300,19.7,0.0218,-0.00828
2024-06-14,PG,Consumer,186.55,185.78,-0.004111,3584413,380,11.76,0.0308,-0.00828
2024-06-14,KO,Consumer,82.02,80.88,-0.013879,4306613,260,21.9,0.0227,-0.00828
2024-06-16,AAPL,Technology,248.25,252.79,0.018297,3910834,2800,21.74,0.0279,0.001539
2024-06-16,MSFT,Technology,580.43,582.53,0.003613,6773331,2900,23.7,0.016,0.001539
2024-06-16,JNJ,Healthcare,183.18,182.65,-0.002891,3837863,380,25.99,0.0259,0.001539
2024-06-16,PFE,Healthcare,30.25,30.23,-0.000549,5220457,160,17.44,0.021,0.001539
2024-06-16,JPM,Financials,151.41,150.8,-0.004048,8195992,540,20.54,0.0301,0.001539
2024-06-16,BAC,Financials,44.43,44.17,-0.00584,5571080,260,25.37,0.0131,0.001539
2024-06-16,XOM,Energy,114.19,115.68,0.013064,5772272,450,14.0,0.0141,0.001539
2024-06-16,CVX,Energy,214.67,212.8,-0.008721,4698760,300,17.75,0.025,0.001539
2024-06-16,PG,Consumer,185.78,182.66,-0.016809,7540345,380,26.51,0.0019,0.001539
2024-06-16,KO,Consumer,80.88,80.37,-0.006344,3275354,260,14.26,0.0007,0.001539
2024-06-17,AAPL,Technology,252.79,252.02,-0.003035,4251301,2800,34.23,0.0423,0.00238
2024-06-17,MSFT,Technology,582.53,610.23,0.047554,5490656,2900,37.83,0.0027,0.00238
2024-06-17,JNJ,Healthcare,182.65,185.32,0.01461,6249827,380,29.0,0.0104,0.00238
2024-06-17,PFE,Healthcare,30.23,30.0,-0.007726,4794119,160,35.49,0.0053,0.00238
2024-06-17,JPM,Financials,150.8,148.69,-0.013992,5480213,540,8.68,0.0103,0.00238
2024-06-17,BAC,Financials,44.17,43.23,-0.021386,8296131,260,14.43,0.0374,0.00238
2024-06-17,XOM,Energy,115.68,117.06,0.011889,5696779,450,25.81,0.0241,0.00238
2024-06-17,CVX,Energy,212.8,214.83,0.009541,4021835,300,20.25,0.0126,0.00238
2024-06-17,PG,Consumer,182.66,182.24,-0.002277,1796052,380,6.45,0.0274,0.00238
2024-06-17,KO,Consumer,80.37,80.05,-0.003955,3579666,260,14.17,0.0106,0.00238
2024-06-19,AAPL,Technology,252.02,248.1,-0.015569,4719023,2800,19.23,0.025,-0.006165
2024-06-19,MSFT,Technology,610.23,601.44,-0.014405,4001855,2900,13.2,0.0179,-0.006165
2024-06-19,JNJ,Healthcare,185.32,185.55,0.00124,609826,380,20.69,0.0162,-0.006165
2024-06-19,PFE,Healthcare,30.0,29.08,-0.030787,4512093,160,24.17,0.023,-0.006165
2024-06-19,JPM,Financials,148.69,145.02,-0.02471,5207439,540,22.41,0.027,-0.006165
2024-06-19,BAC,Financials,43.23,44.01,0.017943,1814664,260,26.1,0.0246,-0.006165
2024-06-19,XOM,Energy,117.06,116.22,-0.00719,4585629,450,25.25,0.0162,-0.006165
2024-06-19,CVX,Energy,214.83,209.97,-0.022615,3023808,300,17.56,0.0245,-0.006165
2024-06-19,PG,Consumer,182.24,180.06,-0.011946,2944064,380,30.55,0.0214,-0.006165
2024-06-19,KO,Consumer,80.05,80.34,0.003637,8000101,260,32.04,0.0395,-0.006165
2024-06-20,AAPL,Technology,248.1,249.93,0.007371,6654044,2800,22.84,0.026,-0.015964
2024-06-20,MSFT,Technology,601.44,585.41,-0.026651,5801083,2900,23.91,0.0245,-0.015964
2024-06-20,JNJ,Healthcare,185.55,184.64,-0.00491,5831850,380,20.11,0.0255,-0.015964
2024-06-20,PFE,Healthcare,29.08,28.28,-0.027445,6242262,160,10.49,0.0341,-0.015964
2024-06-20,JPM,Financials,145.02,138.81,-0.042804,5151330,540,12.87,0.022,-0.015964
2024-06-20,BAC,Financials,44.01,42.14,-0.042502,5017023,260,13.84,0.0437,-0.015964
2024-06-20,XOM,Energy,116.22,114.93,-0.011138,1696226,450,10.92,0.0228,-0.015964
2024-06-20,CVX,Energy,209.97,208.1,-0.008901,3907243,300,23.39,0.0144,-0.015964
